User: 127.0.0.1:58860, Action: END_GAME, Value: 35
User: 127.0.0.1:55085, Action: END_GAME, Value: 0
User: 127.0.0.1:55085, Action: END_GAME, Value: 1
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55085, Action: END_GAME, Value: 4
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55085, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55085, Action: END_GAME, Value: 10
User: 127.0.0.1:55086, Action: END_GAME, Value: 0
User: 127.0.0.1:55086, Action: END_GAME, Value: 1
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55086, Action: END_GAME, Value: 4
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55086, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55086, Action: END_GAME, Value: 10
User: 127.0.0.1:55084, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: END_GAME, Value: 1
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55084, Action: END_GAME, Value: 4
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55084, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55084, Action: END_GAME, Value: 10
User: 127.0.0.1:55085, Action: END_GAME, Value: 0
User: 127.0.0.1:55085, Action: END_GAME, Value: 1
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55085, Action: END_GAME, Value: 4
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55085, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55085, Action: END_GAME, Value: 10
User: 127.0.0.1:55085, Action: END_GAME, Value: 11
User: 127.0.0.1:55084, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: END_GAME, Value: 1
User: 127.0.0.1:55086, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55086, Action: END_GAME, Value: 1
User: 127.0.0.1:55084, Action: END_GAME, Value: 4
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55086, Action: END_GAME, Value: 4
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55084, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55084, Action: END_GAME, Value: 10
User: 127.0.0.1:55086, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55084, Action: END_GAME, Value: 11
User: 127.0.0.1:55086, Action: END_GAME, Value: 10
User: 127.0.0.1:55086, Action: END_GAME, Value: 11
User: 127.0.0.1:55085, Action: END_GAME, Value: 0
User: 127.0.0.1:55085, Action: END_GAME, Value: 1
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55085, Action: END_GAME, Value: 4
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55085, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55085, Action: END_GAME, Value: 10
User: 127.0.0.1:55085, Action: END_GAME, Value: 11
User: 127.0.0.1:55085, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55085, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55085, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55085, Action: END_GAME, Value: 15
User: 127.0.0.1:55084, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: END_GAME, Value: 1
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55084, Action: END_GAME, Value: 4
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55084, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55084, Action: END_GAME, Value: 10
User: 127.0.0.1:55084, Action: END_GAME, Value: 11
User: 127.0.0.1:55084, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55084, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55084, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55084, Action: END_GAME, Value: 15
User: 127.0.0.1:55086, Action: END_GAME, Value: 0
User: 127.0.0.1:55086, Action: END_GAME, Value: 1
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55086, Action: END_GAME, Value: 4
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55086, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55086, Action: END_GAME, Value: 10
User: 127.0.0.1:55086, Action: END_GAME, Value: 11
User: 127.0.0.1:55086, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55086, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55086, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55086, Action: END_GAME, Value: 15
User: 127.0.0.1:55085, Action: END_GAME, Value: 0
User: 127.0.0.1:55085, Action: END_GAME, Value: 1
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55085, Action: END_GAME, Value: 4
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55085, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55085, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55085, Action: END_GAME, Value: 10
User: 127.0.0.1:55085, Action: END_GAME, Value: 11
User: 127.0.0.1:55085, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55085, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55085, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55085, Action: END_GAME, Value: 15
User: 127.0.0.1:55085, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55085, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55085, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55085, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55085, Action: END_GAME, Value: 0
User: 127.0.0.1:55086, Action: END_GAME, Value: 0
User: 127.0.0.1:55086, Action: END_GAME, Value: 1
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55086, Action: END_GAME, Value: 4
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55086, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55086, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55086, Action: END_GAME, Value: 10
User: 127.0.0.1:55086, Action: END_GAME, Value: 11
User: 127.0.0.1:55086, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55086, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55086, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55086, Action: END_GAME, Value: 15
User: 127.0.0.1:55086, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55086, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55086, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55086, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55086, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: END_GAME, Value: 0
User: 127.0.0.1:55084, Action: END_GAME, Value: 1
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55084, Action: END_GAME, Value: 4
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55084, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55084, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55084, Action: END_GAME, Value: 10
User: 127.0.0.1:55084, Action: END_GAME, Value: 11
User: 127.0.0.1:55084, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55084, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55084, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55084, Action: END_GAME, Value: 15
User: 127.0.0.1:55084, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55084, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55084, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55084, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55084, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55087, Action: END_GAME, Value: 4
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55087, Action: END_GAME, Value: 4
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55087, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55087, Action: END_GAME, Value: 10
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55087, Action: END_GAME, Value: 4
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55087, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55087, Action: END_GAME, Value: 10
User: 127.0.0.1:55087, Action: END_GAME, Value: 11
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55087, Action: END_GAME, Value: 4
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55087, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55087, Action: END_GAME, Value: 10
User: 127.0.0.1:55087, Action: END_GAME, Value: 11
User: 127.0.0.1:55087, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55087, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55087, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55087, Action: END_GAME, Value: 15
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55087, Action: END_GAME, Value: 1
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55087, Action: END_GAME, Value: 4
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55087, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55087, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55087, Action: END_GAME, Value: 10
User: 127.0.0.1:55087, Action: END_GAME, Value: 11
User: 127.0.0.1:55087, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55087, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55087, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55087, Action: END_GAME, Value: 15
User: 127.0.0.1:55087, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55087, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55087, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55087, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55087, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55088, Action: END_GAME, Value: 4
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55089, Action: END_GAME, Value: 4
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55088, Action: END_GAME, Value: 4
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55088, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55088, Action: END_GAME, Value: 10
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55088, Action: END_GAME, Value: 4
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55088, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55088, Action: END_GAME, Value: 10
User: 127.0.0.1:55088, Action: END_GAME, Value: 11
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55089, Action: END_GAME, Value: 4
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55089, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55089, Action: END_GAME, Value: 10
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55089, Action: END_GAME, Value: 4
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55089, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55089, Action: END_GAME, Value: 10
User: 127.0.0.1:55089, Action: END_GAME, Value: 11
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55088, Action: END_GAME, Value: 4
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55088, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55088, Action: END_GAME, Value: 10
User: 127.0.0.1:55088, Action: END_GAME, Value: 11
User: 127.0.0.1:55088, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55088, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55088, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55088, Action: END_GAME, Value: 15
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55089, Action: END_GAME, Value: 4
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55089, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55089, Action: END_GAME, Value: 10
User: 127.0.0.1:55089, Action: END_GAME, Value: 11
User: 127.0.0.1:55089, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55089, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55089, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55089, Action: END_GAME, Value: 15
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55088, Action: END_GAME, Value: 1
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55088, Action: END_GAME, Value: 4
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55088, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55088, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55088, Action: END_GAME, Value: 10
User: 127.0.0.1:55088, Action: END_GAME, Value: 11
User: 127.0.0.1:55088, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55088, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55088, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55088, Action: END_GAME, Value: 15
User: 127.0.0.1:55088, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55088, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55088, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55088, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55088, Action: END_GAME, Value: 0
User: 127.0.0.1:55090, Action: END_GAME, Value: 0
User: 127.0.0.1:55090, Action: END_GAME, Value: 0
User: 127.0.0.1:55090, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55089, Action: END_GAME, Value: 1
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55089, Action: END_GAME, Value: 4
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55089, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55089, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55089, Action: END_GAME, Value: 10
User: 127.0.0.1:55089, Action: END_GAME, Value: 11
User: 127.0.0.1:55089, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55089, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55089, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55089, Action: END_GAME, Value: 15
User: 127.0.0.1:55089, Action: BEGIN_GAME, Value: 16
User: 127.0.0.1:55089, Action: END_LEVEL, Value: 17
User: 127.0.0.1:55089, Action: LOSE_LIFE, Value: 18
User: 127.0.0.1:55089, Action: OPEN_GAME, Value: 19
User: 127.0.0.1:55089, Action: END_GAME, Value: 0
User: 127.0.0.1:55090, Action: END_GAME, Value: 0
User: 127.0.0.1:55090, Action: END_GAME, Value: 1
User: 127.0.0.1:55090, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55090, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55090, Action: END_GAME, Value: 4
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55091, Action: END_GAME, Value: 4
User: 127.0.0.1:55092, Action: END_GAME, Value: 0
User: 127.0.0.1:55093, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55091, Action: END_GAME, Value: 4
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55091, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55091, Action: END_GAME, Value: 10
User: 127.0.0.1:55094, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55091, Action: END_GAME, Value: 4
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55091, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55091, Action: END_GAME, Value: 10
User: 127.0.0.1:55091, Action: END_GAME, Value: 11
User: 127.0.0.1:55095, Action: END_GAME, Value: 0
User: 127.0.0.1:55096, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55091, Action: END_GAME, Value: 4
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55091, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55091, Action: END_GAME, Value: 10
User: 127.0.0.1:55091, Action: END_GAME, Value: 11
User: 127.0.0.1:55091, Action: BEGIN_GAME, Value: 12
User: 127.0.0.1:55091, Action: LOSE_LIFE, Value: 13
User: 127.0.0.1:55091, Action: BEGIN_GAME, Value: 14
User: 127.0.0.1:55091, Action: END_GAME, Value: 15
User: 127.0.0.1:55091, Action: END_GAME, Value: 0
User: 127.0.0.1:55091, Action: END_GAME, Value: 1
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 2
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 3
User: 127.0.0.1:55091, Action: END_GAME, Value: 4
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 5
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 6
User: 127.0.0.1:55091, Action: OPEN_GAME, Value: 7
User: 127.0.0.1:55091, Action: BUY_ITEM, Value: 8
User: 127.0.0.1:55091, Action: END_LEVEL, Value: 9
User: 127.0.0.1:55091, Action: END_GAME, Value: 10
